record_id,animal_type,date,time,location_x,location_y,movement_speed_mps,activity,temperature_c,is_near_water,steps_taken
16766,Deer,2025-11-29,13:00:00,818.7103,428.5325,10.864,Hiding,36.77,True,388
16767,Boar,2025-11-29,14:00:00,539.8965,560.7424,2.43,Walking,10.49,True,604
16768,Fox,2025-11-29,15:00:00,408.9366,791.0242,1.461,Exploring,18.2,False,273
16769,Bear,2025-11-29,16:00:00,719.2567,630.7832,3.649,Hiding,16.38,True,42
16770,Boar,2025-11-29,17:00:00,927.3755,94.1036,3.858,Resting,35.46,False,156
16771,Wolf,2025-11-29,18:00:00,812.0016,606.1601,7.885,Resting,29.61,False,673
16772,Bear,2025-11-29,19:00:00,930.6648,185.4388,1.858,Exploring,22.73,True,507
16773,Deer,2025-11-29,20:00:00,265.9348,445.7763,3.636,Drinking,36.82,True,180
16774,Tiger,2025-11-29,21:00:00,118.513,392.8158,7.266,Drinking,32.99,False,26
16775,Rabbit,2025-11-29,22:00:00,534.3496,83.6618,3.425,Eating,22.59,True,406
16776,Tiger,2025-11-29,23:00:00,44.4304,99.1051,4.762,Running,39.12,True,368
16777,Elephant,2025-11-30,00:00:00,674.5898,787.7211,1.58,Eating,18.4,False,791
16778,Boar,2025-11-30,01:00:00,240.0015,576.0555,1.336,Drinking,22.48,True,127
16779,Bear,2025-11-30,02:00:00,454.3501,973.7038,8.893,Drinking,14.38,False,753
16780,Rabbit,2025-11-30,03:00:00,655.5618,951.4092,0.798,Hiding,22.75,False,469
16781,Elephant,2025-11-30,04:00:00,483.0953,190.6332,11.587,Resting,35.25,True,719
16782,Wolf,2025-11-30,05:00:00,236.0621,855.5201,8.518,Walking,16.42,False,777
16783,Tiger,2025-11-30,06:00:00,880.3705,326.0778,9.417,Resting,22.57,False,58
16784,Fox,2025-11-30,07:00:00,764.5353,172.1225,5.822,Exploring,23.77,False,352
16785,Monkey,2025-11-30,08:00:00,601.0725,451.7426,2.64,Running,11.36,False,497
16786,Elephant,2025-11-30,09:00:00,698.5403,285.1851,11.219,Drinking,37.24,False,64
16787,Tiger,2025-11-30,10:00:00,415.3259,508.5351,11.726,Running,23.58,True,287
16788,Tiger,2025-11-30,11:00:00,375.8921,647.8301,11.662,Drinking,14.16,False,673
16789,Bear,2025-11-30,12:00:00,160.1116,303.2535,4.124,Hiding,28.0,True,333
16790,Bear,2025-11-30,13:00:00,803.5915,544.1461,4.403,Chasing,28.17,True,191
16791,Fox,2025-11-30,14:00:00,381.0442,625.7103,3.927,Exploring,24.02,True,228
16792,Elephant,2025-11-30,15:00:00,692.324,616.1341,1.625,Chasing,27.31,True,27
16793,Deer,2025-11-30,16:00:00,299.942,924.4999,7.305,Walking,25.19,True,242
16794,Bear,2025-11-30,17:00:00,795.9893,648.5921,9.186,Chasing,18.46,True,510
16795,Monkey,2025-11-30,18:00:00,105.2434,332.5867,10.412,Chasing,29.68,False,276
16796,Tiger,2025-11-30,19:00:00,625.0142,94.5359,5.418,Exploring,25.01,True,366
16797,Tiger,2025-11-30,20:00:00,807.5947,486.7943,0.615,Running,24.7,True,560
16798,Wolf,2025-11-30,21:00:00,660.2502,576.0407,4.288,Drinking,14.65,True,303
16799,Wolf,2025-11-30,22:00:00,696.1158,556.2772,1.909,Hiding,11.11,False,96
16800,Fox,2025-11-30,23:00:00,525.989,550.1493,6.524,Running,35.63,False,664
16801,Elephant,2025-12-01,00:00:00,559.032,375.3472,8.25,Walking,27.93,False,495
16802,Leopard,2025-12-01,01:00:00,65.8934,957.7347,4.711,Eating,30.19,False,19
16803,Rabbit,2025-12-01,02:00:00,250.8031,612.958,10.112,Running,24.86,True,244
16804,Bear,2025-12-01,03:00:00,721.9287,222.2788,8.879,Resting,12.58,True,303
16805,Elephant,2025-12-01,04:00:00,945.4214,6.3992,3.714,Exploring,13.97,True,17
16806,Tiger,2025-12-01,05:00:00,541.781,570.1749,0.758,Exploring,26.32,True,406
16807,Boar,2025-12-01,06:00:00,725.5913,746.3554,4.423,Drinking,37.92,False,782
16808,Wolf,2025-12-01,07:00:00,683.5799,109.488,8.494,Running,22.01,True,318
16809,Rabbit,2025-12-01,08:00:00,999.3843,466.2807,10.345,Resting,32.87,True,582
16810,Bear,2025-12-01,09:00:00,795.0044,972.0979,6.993,Eating,24.59,True,728
16811,Deer,2025-12-01,10:00:00,627.6473,494.3006,3.468,Hiding,26.85,True,113
16812,Deer,2025-12-01,11:00:00,115.1593,853.543,2.897,Drinking,38.1,True,90
16813,Wolf,2025-12-01,12:00:00,362.662,140.633,0.884,Chasing,38.77,False,711
16814,Elephant,2025-12-01,13:00:00,250.699,452.0098,1.553,Eating,32.97,True,662
16815,Bear,2025-12-01,14:00:00,853.6756,353.3999,10.804,Exploring,29.76,False,340
16816,Rabbit,2025-12-01,15:00:00,446.173,28.2552,1.497,Walking,24.39,False,745
16817,Tiger,2025-12-01,16:00:00,535.2997,521.1312,5.732,Resting,14.55,True,32
16818,Elephant,2025-12-01,17:00:00,964.8233,398.7379,0.737,Resting,13.7,False,272
16819,Wolf,2025-12-01,18:00:00,836.6838,611.6661,0.783,Resting,26.71,False,69
16820,Fox,2025-12-01,19:00:00,789.8203,546.487,4.84,Eating,12.13,True,409
16821,Leopard,2025-12-01,20:00:00,142.2197,453.4691,1.072,Hiding,28.9,False,748
16822,Elephant,2025-12-01,21:00:00,22.7684,101.0916,10.65,Exploring,19.93,True,10
16823,Monkey,2025-12-01,22:00:00,125.5484,442.6872,1.032,Resting,35.03,True,318
16824,Bear,2025-12-01,23:00:00,740.2833,971.0804,8.849,Hiding,20.01,True,415
16825,Deer,2025-12-02,00:00:00,410.7178,274.2526,10.127,Exploring,22.34,False,224
16826,Monkey,2025-12-02,01:00:00,117.4696,384.9639,4.884,Walking,23.86,True,235
16827,Elephant,2025-12-02,02:00:00,739.0195,841.4711,1.094,Walking,25.9,True,310
16828,Elephant,2025-12-02,03:00:00,194.584,520.0433,1.271,Exploring,34.54,False,144
16829,Monkey,2025-12-02,04:00:00,589.0433,2.0415,11.355,Exploring,28.91,True,140
16830,Fox,2025-12-02,05:00:00,741.5428,539.4728,7.455,Walking,32.83,False,351
16831,Monkey,2025-12-02,06:00:00,608.0606,872.0149,0.836,Drinking,10.66,True,577
16832,Tiger,2025-12-02,07:00:00,993.6365,690.3715,7.359,Running,25.25,True,23
16833,Rabbit,2025-12-02,08:00:00,434.1627,757.1765,0.754,Drinking,32.85,False,552
16834,Monkey,2025-12-02,09:00:00,311.8051,38.2668,5.791,Hiding,11.67,False,605
16835,Monkey,2025-12-02,10:00:00,201.1967,179.1782,10.621,Exploring,19.94,False,613
16836,Bear,2025-12-02,11:00:00,503.7796,585.1683,6.14,Chasing,10.89,True,370
16837,Rabbit,2025-12-02,12:00:00,852.4799,153.0855,4.308,Running,12.09,True,463
16838,Leopard,2025-12-02,13:00:00,946.9152,753.87,2.676,Exploring,12.89,False,377
16839,Monkey,2025-12-02,14:00:00,972.0549,226.9097,4.193,Running,31.37,True,101
16840,Monkey,2025-12-02,15:00:00,531.3783,318.0191,10.675,Exploring,15.96,True,175
16841,Tiger,2025-12-02,16:00:00,605.2603,41.6556,3.656,Running,28.97,False,491
16842,Deer,2025-12-02,17:00:00,581.5398,426.2528,4.389,Exploring,21.95,True,525
16843,Tiger,2025-12-02,18:00:00,465.9724,255.7221,9.513,Drinking,39.61,True,462
16844,Monkey,2025-12-02,19:00:00,152.2398,33.1736,0.52,Running,16.29,False,548
16845,Bear,2025-12-02,20:00:00,65.4587,133.8884,7.132,Hiding,16.58,False,258
16846,Tiger,2025-12-02,21:00:00,436.6379,392.4082,0.366,Hiding,26.77,True,380
16847,Bear,2025-12-02,22:00:00,186.1677,342.2794,0.031,Walking,38.38,False,672
16848,Rabbit,2025-12-02,23:00:00,886.6517,860.8855,4.26,Resting,22.83,True,35
16849,Bear,2025-12-03,00:00:00,761.6999,302.7983,2.247,Chasing,39.4,True,204
16850,Fox,2025-12-03,01:00:00,618.4067,415.2225,1.058,Exploring,37.33,False,593
16851,Boar,2025-12-03,02:00:00,47.412,408.581,9.178,Walking,25.87,False,621
16852,Rabbit,2025-12-03,03:00:00,622.2454,598.9351,8.307,Running,10.5,True,675
16853,Boar,2025-12-03,04:00:00,621.0692,902.7689,10.455,Eating,21.92,False,280
16854,Monkey,2025-12-03,05:00:00,439.2113,674.621,2.664,Walking,23.6,False,331
16855,Monkey,2025-12-03,06:00:00,657.753,838.3885,5.769,Walking,12.45,True,461
16856,Fox,2025-12-03,07:00:00,857.9145,187.1208,11.859,Exploring,34.89,False,761
16857,Elephant,2025-12-03,08:00:00,757.9869,839.4526,5.742,Walking,21.14,True,420
16858,Boar,2025-12-03,09:00:00,473.4342,700.1545,6.121,Walking,37.05,False,581
16859,Tiger,2025-12-03,10:00:00,262.2845,294.9093,0.931,Exploring,20.66,True,750
16860,Fox,2025-12-03,11:00:00,477.8373,895.3857,9.782,Chasing,25.07,True,62
16861,Rabbit,2025-12-03,12:00:00,945.9708,665.0258,5.613,Running,16.98,True,729
16862,Leopard,2025-12-03,13:00:00,819.9866,467.7652,3.723,Eating,13.27,False,285
16863,Tiger,2025-12-03,14:00:00,27.0397,704.4366,8.389,Running,13.06,True,765
16864,Bear,2025-12-03,15:00:00,782.9633,6.7363,6.532,Resting,16.38,False,708
16865,Monkey,2025-12-03,16:00:00,170.5576,323.4117,11.73,Eating,39.55,True,361
16866,Rabbit,2025-12-03,17:00:00,571.1113,776.7009,5.582,Eating,18.86,True,274
16867,Fox,2025-12-03,18:00:00,806.5175,859.0136,10.946,Exploring,38.22,True,587
16868,Boar,2025-12-03,19:00:00,561.2884,800.1858,5.889,Exploring,24.72,False,14
16869,Boar,2025-12-03,20:00:00,403.8607,731.2055,5.48,Running,25.12,True,169
16870,Wolf,2025-12-03,21:00:00,321.2676,497.5829,0.752,Exploring,37.01,False,764
16871,Monkey,2025-12-03,22:00:00,305.1002,189.5976,10.489,Walking,11.26,True,788
16872,Tiger,2025-12-03,23:00:00,837.4275,110.8014,10.898,Eating,36.55,True,93
16873,Bear,2025-12-04,00:00:00,825.0509,923.9944,0.005,Drinking,33.63,False,779
16874,Bear,2025-12-04,01:00:00,823.3766,210.7963,0.709,Walking,27.38,True,451
16875,Monkey,2025-12-04,02:00:00,282.729,245.2773,4.346,Chasing,29.85,True,206
16876,Wolf,2025-12-04,03:00:00,798.9178,721.7627,2.604,Drinking,34.84,True,188
16877,Wolf,2025-12-04,04:00:00,36.6348,755.867,4.012,Eating,21.62,True,750
16878,Tiger,2025-12-04,05:00:00,206.4563,408.188,2.402,Drinking,10.11,True,436
16879,Wolf,2025-12-04,06:00:00,514.503,75.0494,8.857,Chasing,39.07,False,654
16880,Fox,2025-12-04,07:00:00,406.7462,484.4565,0.055,Eating,16.53,True,108
16881,Wolf,2025-12-04,08:00:00,111.8883,812.7235,10.347,Eating,24.13,False,122
16882,Boar,2025-12-04,09:00:00,41.7205,881.9689,2.137,Exploring,17.32,False,593
16883,Deer,2025-12-04,10:00:00,611.1711,650.2165,6.806,Drinking,20.81,False,346
16884,Elephant,2025-12-04,11:00:00,313.4813,684.5761,7.542,Chasing,21.09,True,300
16885,Boar,2025-12-04,12:00:00,15.9617,23.7852,3.823,Running,21.5,False,63
16886,Boar,2025-12-04,13:00:00,430.8946,213.1322,6.541,Resting,29.84,True,251
16887,Leopard,2025-12-04,14:00:00,306.7671,747.0169,6.341,Drinking,26.16,False,260
16888,Leopard,2025-12-04,15:00:00,576.6073,530.5037,1.281,Hiding,19.61,True,795
16889,Monkey,2025-12-04,16:00:00,929.814,586.9701,5.26,Exploring,24.18,False,89
16890,Leopard,2025-12-04,17:00:00,307.8663,810.3876,10.021,Resting,31.59,False,665
16891,Monkey,2025-12-04,18:00:00,997.1365,669.4771,11.381,Eating,20.73,True,542
16892,Boar,2025-12-04,19:00:00,86.0448,419.8986,0.891,Resting,10.65,False,226
16893,Elephant,2025-12-04,20:00:00,88.2782,974.0177,2.52,Hiding,35.0,False,412
16894,Tiger,2025-12-04,21:00:00,712.9599,241.7616,7.287,Eating,39.18,True,560
16895,Tiger,2025-12-04,22:00:00,748.6318,339.9292,4.62,Eating,21.52,False,558
16896,Deer,2025-12-04,23:00:00,422.8712,667.605,1.351,Eating,33.28,True,702
16897,Rabbit,2025-12-05,00:00:00,286.0476,232.0344,0.85,Exploring,13.71,True,522
16898,Tiger,2025-12-05,01:00:00,794.0021,380.5056,10.226,Eating,25.29,False,33
16899,Rabbit,2025-12-05,02:00:00,956.2389,691.3313,6.555,Resting,37.21,True,36
16900,Wolf,2025-12-05,03:00:00,989.9019,338.0804,4.126,Exploring,23.45,True,598
16901,Bear,2025-12-05,04:00:00,634.4541,57.2275,8.549,Drinking,34.1,False,705
16902,Boar,2025-12-05,05:00:00,740.1147,559.9907,9.348,Drinking,25.21,False,371
16903,Elephant,2025-12-05,06:00:00,822.2466,770.1245,5.77,Resting,34.43,False,434
16904,Monkey,2025-12-05,07:00:00,798.8698,742.8517,2.939,Hiding,28.66,False,144
16905,Rabbit,2025-12-05,08:00:00,993.3923,621.0898,3.291,Exploring,19.63,False,468
16906,Deer,2025-12-05,09:00:00,810.4319,765.2507,2.405,Hiding,18.89,True,594
16907,Tiger,2025-12-05,10:00:00,662.5724,199.3264,6.218,Drinking,14.08,False,741
16908,Fox,2025-12-05,11:00:00,376.2159,733.9565,5.159,Running,30.85,True,493
16909,Tiger,2025-12-05,12:00:00,597.9866,49.9288,5.181,Running,34.81,False,234
16910,Leopard,2025-12-05,13:00:00,880.3595,740.0531,6.396,Chasing,33.7,True,208
16911,Boar,2025-12-05,14:00:00,305.4801,50.7067,7.221,Running,21.82,False,646
16912,Leopard,2025-12-05,15:00:00,30.6526,771.4806,2.015,Exploring,28.25,True,439
16913,Tiger,2025-12-05,16:00:00,327.1822,884.9308,4.589,Exploring,38.49,False,382
16914,Fox,2025-12-05,17:00:00,960.2301,829.0407,0.198,Resting,39.64,False,446
16915,Leopard,2025-12-05,18:00:00,794.0676,348.5457,9.729,Walking,30.78,True,37
16916,Elephant,2025-12-05,19:00:00,187.1399,975.1325,2.531,Hiding,17.23,True,55
16917,Leopard,2025-12-05,20:00:00,12.001,518.4127,11.629,Running,38.0,False,221
16918,Fox,2025-12-05,21:00:00,669.1194,379.2373,10.498,Eating,13.2,True,411
16919,Leopard,2025-12-05,22:00:00,579.0087,582.3137,7.735,Walking,29.46,True,283
16920,Rabbit,2025-12-05,23:00:00,82.982,304.9332,2.946,Exploring,23.28,True,771
16921,Wolf,2025-12-06,00:00:00,965.9964,178.3072,0.033,Resting,39.88,True,451
16922,Monkey,2025-12-06,01:00:00,617.7932,163.3418,5.564,Hiding,10.67,False,622
16923,Tiger,2025-12-06,02:00:00,651.521,169.4587,6.119,Walking,23.53,True,440
16924,Rabbit,2025-12-06,03:00:00,853.5978,228.2935,8.861,Hiding,33.25,True,503
16925,Monkey,2025-12-06,04:00:00,337.0633,886.4561,0.359,Walking,27.83,False,417
16926,Wolf,2025-12-06,05:00:00,558.253,404.7116,6.181,Hiding,29.62,True,598
16927,Rabbit,2025-12-06,06:00:00,576.1883,0.0979,9.075,Resting,22.99,False,750
16928,Deer,2025-12-06,07:00:00,967.3556,303.8808,5.201,Resting,29.93,False,430
16929,Rabbit,2025-12-06,08:00:00,131.4865,996.1031,5.499,Chasing,16.57,False,213
16930,Elephant,2025-12-06,09:00:00,758.9131,736.1972,9.735,Resting,14.11,False,45
16931,Fox,2025-12-06,10:00:00,575.1512,503.84,5.569,Walking,38.04,False,680
16932,Tiger,2025-12-06,11:00:00,845.379,127.3577,7.745,Walking,24.43,True,11
16933,Boar,2025-12-06,12:00:00,831.9517,455.5754,9.228,Hiding,21.35,True,535
16934,Monkey,2025-12-06,13:00:00,12.0303,639.6659,10.336,Exploring,31.3,True,599
16935,Leopard,2025-12-06,14:00:00,256.4547,918.7669,8.607,Walking,38.07,True,632
16936,Tiger,2025-12-06,15:00:00,180.8173,491.9838,1.566,Walking,18.33,True,181
16937,Boar,2025-12-06,16:00:00,461.7106,548.0984,8.677,Exploring,31.81,False,247
16938,Wolf,2025-12-06,17:00:00,905.2875,567.7057,0.431,Exploring,20.56,True,343
16939,Rabbit,2025-12-06,18:00:00,5.0061,950.7893,8.981,Walking,25.52,False,244
16940,Boar,2025-12-06,19:00:00,488.192,338.8793,4.218,Eating,24.1,False,121
16941,Deer,2025-12-06,20:00:00,884.7934,860.5489,3.014,Resting,25.59,False,366
16942,Tiger,2025-12-06,21:00:00,926.2124,431.347,11.043,Hiding,24.19,False,597
16943,Tiger,2025-12-06,22:00:00,657.2986,740.8425,11.061,Running,32.36,False,748
16944,Tiger,2025-12-06,23:00:00,829.7523,483.1122,3.393,Eating,28.69,True,323
16945,Fox,2025-12-07,00:00:00,324.0682,554.2808,6.55,Drinking,14.32,True,770
16946,Wolf,2025-12-07,01:00:00,285.9595,329.1468,4.408,Exploring,33.04,True,363
16947,Fox,2025-12-07,02:00:00,49.1196,414.6476,1.556,Exploring,14.28,True,167
16948,Tiger,2025-12-07,03:00:00,503.2026,525.3443,4.649,Running,14.87,False,53
16949,Deer,2025-12-07,04:00:00,455.832,604.2962,8.343,Walking,21.87,True,521
16950,Leopard,2025-12-07,05:00:00,371.9155,370.3057,1.311,Running,32.13,False,348
16951,Deer,2025-12-07,06:00:00,113.3341,834.1809,3.514,Running,24.51,False,222
16952,Monkey,2025-12-07,07:00:00,230.7632,719.0636,1.503,Hiding,38.73,False,475
16953,Wolf,2025-12-07,08:00:00,203.6756,451.5317,1.205,Walking,30.83,True,497
16954,Rabbit,2025-12-07,09:00:00,943.9684,734.9241,0.884,Running,20.92,True,232
16955,Tiger,2025-12-07,10:00:00,966.4603,6.6758,4.948,Resting,16.77,True,33
16956,Boar,2025-12-07,11:00:00,3.4216,593.5534,8.123,Drinking,19.3,False,415
16957,Leopard,2025-12-07,12:00:00,170.5479,525.4206,5.275,Running,36.24,True,269
16958,Rabbit,2025-12-07,13:00:00,888.7808,514.5189,3.144,Resting,29.33,True,296
16959,Bear,2025-12-07,14:00:00,38.3401,603.5356,8.844,Exploring,31.36,False,500
16960,Deer,2025-12-07,15:00:00,943.4515,802.4408,3.871,Exploring,19.77,False,428
16961,Leopard,2025-12-07,16:00:00,380.0647,46.071,0.634,Drinking,18.81,True,289
16962,Bear,2025-12-07,17:00:00,538.6858,148.8332,0.517,Hiding,22.31,True,704
16963,Fox,2025-12-07,18:00:00,763.8196,9.6017,10.409,Exploring,17.96,False,63
16964,Bear,2025-12-07,19:00:00,243.9051,237.7744,0.504,Walking,14.9,False,46
16965,Rabbit,2025-12-07,20:00:00,100.674,977.654,3.094,Resting,10.4,False,78
16966,Wolf,2025-12-07,21:00:00,809.9482,373.4509,4.041,Eating,31.6,True,186
16967,Deer,2025-12-07,22:00:00,984.6264,576.7967,3.99,Chasing,30.51,True,222
16968,Leopard,2025-12-07,23:00:00,658.778,990.1032,9.973,Drinking,31.91,True,774
16969,Bear,2025-12-08,00:00:00,825.2243,627.2754,4.823,Resting,15.53,False,702
16970,Deer,2025-12-08,01:00:00,941.3124,171.0887,9.126,Chasing,18.73,True,684
16971,Leopard,2025-12-08,02:00:00,228.5798,805.0497,0.99,Eating,36.36,False,344
16972,Leopard,2025-12-08,03:00:00,350.406,551.9413,9.592,Walking,34.12,True,118
16973,Rabbit,2025-12-08,04:00:00,219.0261,995.3585,5.029,Eating,12.98,True,406
16974,Deer,2025-12-08,05:00:00,61.7838,755.0671,4.5,Drinking,26.56,False,722
16975,Rabbit,2025-12-08,06:00:00,732.2758,994.8148,5.868,Walking,26.34,True,54
16976,Bear,2025-12-08,07:00:00,145.6576,890.7821,5.875,Chasing,30.56,False,419
16977,Monkey,2025-12-08,08:00:00,92.7094,182.1419,11.368,Hiding,27.43,True,675
16978,Wolf,2025-12-08,09:00:00,357.6349,748.0693,5.876,Drinking,32.91,True,710
16979,Monkey,2025-12-08,10:00:00,60.5561,498.1001,1.894,Chasing,39.52,True,68
16980,Elephant,2025-12-08,11:00:00,179.5583,129.7713,1.031,Hiding,21.26,False,186
16981,Tiger,2025-12-08,12:00:00,69.9412,567.8273,6.675,Eating,30.55,False,571
16982,Monkey,2025-12-08,13:00:00,877.2778,93.6858,10.184,Walking,36.58,True,484
16983,Fox,2025-12-08,14:00:00,779.7344,762.0125,3.792,Exploring,20.18,True,228
16984,Wolf,2025-12-08,15:00:00,859.5148,361.2427,9.905,Chasing,27.25,False,70
16985,Tiger,2025-12-08,16:00:00,868.3311,808.9353,3.827,Hiding,37.94,True,385
16986,Bear,2025-12-08,17:00:00,944.5091,682.2774,6.565,Running,32.98,True,112
16987,Rabbit,2025-12-08,18:00:00,186.6546,878.3644,9.758,Exploring,16.83,False,47
16988,Fox,2025-12-08,19:00:00,900.0091,185.8755,4.546,Exploring,19.79,False,772
16989,Tiger,2025-12-08,20:00:00,525.0389,645.1016,3.984,Eating,34.51,False,121
16990,Tiger,2025-12-08,21:00:00,166.231,863.8762,0.909,Walking,26.33,True,297
16991,Leopard,2025-12-08,22:00:00,655.7734,227.8174,11.102,Exploring,10.34,True,402
16992,Elephant,2025-12-08,23:00:00,327.0005,783.2147,11.828,Chasing,17.06,True,702
16993,Rabbit,2025-12-09,00:00:00,46.4695,284.8484,7.091,Running,18.23,False,551
16994,Bear,2025-12-09,01:00:00,78.648,815.508,9.814,Exploring,29.02,False,503
16995,Deer,2025-12-09,02:00:00,423.716,515.5226,7.457,Eating,21.79,False,778
16996,Monkey,2025-12-09,03:00:00,826.4835,666.1521,3.877,Walking,31.68,False,534
16997,Wolf,2025-12-09,04:00:00,311.0278,369.633,3.978,Hiding,12.49,False,454
16998,Elephant,2025-12-09,05:00:00,766.1259,825.8682,8.492,Resting,31.68,True,305
16999,Leopard,2025-12-09,06:00:00,55.744,123.1637,8.164,Running,11.81,False,28
17000,Leopard,2025-12-09,07:00:00,393.7325,193.4489,11.838,Running,18.78,True,211
17001,Tiger,2025-12-09,08:00:00,127.4403,89.8868,0.465,Walking,39.76,True,755
17002,Boar,2025-12-09,09:00:00,863.5483,949.5848,8.877,Exploring,37.8,True,168
17003,Monkey,2025-12-09,10:00:00,967.9382,466.2884,6.642,Hiding,17.5,True,87
17004,Elephant,2025-12-09,11:00:00,325.6157,477.4932,9.806,Drinking,26.16,False,650
17005,Tiger,2025-12-09,12:00:00,988.8627,301.4898,0.179,Resting,10.02,True,436
17006,Elephant,2025-12-09,13:00:00,752.3076,469.7028,8.709,Drinking,38.03,False,278
17007,Fox,2025-12-09,14:00:00,1.2339,235.0943,2.704,Exploring,27.9,False,239
17008,Rabbit,2025-12-09,15:00:00,485.2718,951.645,6.166,Running,19.27,True,641
17009,Wolf,2025-12-09,16:00:00,834.1006,263.4539,8.511,Drinking,20.95,False,135
17010,Monkey,2025-12-09,17:00:00,533.8754,925.4473,9.669,Exploring,32.21,False,343
17011,Leopard,2025-12-09,18:00:00,549.9608,488.1335,8.843,Running,36.51,False,281
17012,Boar,2025-12-09,19:00:00,447.6996,437.1783,9.716,Eating,26.56,True,63
17013,Bear,2025-12-09,20:00:00,395.0389,803.821,0.085,Walking,32.27,False,751
17014,Deer,2025-12-09,21:00:00,27.3968,494.621,4.985,Chasing,21.34,True,451
17015,Rabbit,2025-12-09,22:00:00,621.7331,266.9024,0.773,Resting,33.11,True,261
17016,Monkey,2025-12-09,23:00:00,766.7263,435.1324,7.683,Walking,38.55,True,535
17017,Fox,2025-12-10,00:00:00,790.1778,439.6405,2.935,Eating,16.17,True,317
17018,Monkey,2025-12-10,01:00:00,624.6361,295.1646,0.164,Chasing,39.81,True,165
17019,Bear,2025-12-10,02:00:00,341.2772,420.3936,0.536,Running,20.43,False,38
17020,Wolf,2025-12-10,03:00:00,22.6097,120.1159,1.959,Drinking,35.36,False,635
17021,Wolf,2025-12-10,04:00:00,895.7795,940.1584,4.563,Chasing,15.92,True,473
17022,Elephant,2025-12-10,05:00:00,429.0462,639.9826,6.821,Walking,38.58,True,719
17023,Tiger,2025-12-10,06:00:00,601.1754,193.1889,6.551,Running,34.78,False,172
17024,Wolf,2025-12-10,07:00:00,194.5561,789.4156,9.777,Resting,24.79,False,618
17025,Boar,2025-12-10,08:00:00,141.9557,266.3697,4.043,Hiding,21.51,False,278
17026,Deer,2025-12-10,09:00:00,86.8177,596.2651,2.935,Chasing,20.55,True,355
17027,Fox,2025-12-10,10:00:00,798.7652,914.4183,9.179,Running,19.79,False,176
17028,Bear,2025-12-10,11:00:00,646.4607,765.2729,5.055,Eating,29.28,False,233
17029,Leopard,2025-12-10,12:00:00,621.1593,122.0267,11.094,Drinking,12.12,True,461
17030,Wolf,2025-12-10,13:00:00,919.3977,545.8081,4.329,Walking,36.84,True,439
17031,Leopard,2025-12-10,14:00:00,158.7122,707.672,7.041,Resting,38.89,True,29
17032,Wolf,2025-12-10,15:00:00,170.2694,202.0191,9.095,Resting,20.46,False,735
17033,Boar,2025-12-10,16:00:00,189.4691,100.5426,7.365,Eating,17.75,False,427
17034,Leopard,2025-12-10,17:00:00,423.3694,148.0241,11.9,Exploring,21.13,True,524
17035,Tiger,2025-12-10,18:00:00,874.2217,963.2151,4.271,Drinking,20.01,False,731
17036,Fox,2025-12-10,19:00:00,881.4741,845.0497,0.788,Exploring,28.86,False,397
17037,Deer,2025-12-10,20:00:00,590.5877,857.9404,4.654,Exploring,39.19,True,244
